Unnamed: 0,TIME,CAP,TEX,CAN,LIS,SAL,STO,TAL,VES,REY,LON,SIC,KK,LAU,SPL,PET,Grid_Frequency,Load_Demand,Freq_Deviation,Stability_Status
123,11:02:03,-37.6589,-22.7182,66.0053806,-46.428,-32.0046,-30.7223,-17.0515,-220.94607,27.2017,-94.5642,-18.5426,-37.8525,-19.8861,-21.2892,6.81779,-94.5642,123,-154.5642,Volatile State
124,11:02:04,-37.6236,-23.5237,66.087,-47.264,-31.0396,-32.2775,-16.5998,-202.386304,19.1457,-94.6978,-19.4802,-38.5789,-20.1631,-22.1192,7.48221,-94.6978,124,-154.6978,Volatile State
125,11:02:05,-37.9732,-23.433,66.1686194,-47.613,-32.9843,-33.9431,-16.5956,-182.110568,12.6071,-94.8314,-19.4657,-38.8506,-20.9957,-22.6394,9.28655,-94.8314,125,-154.8314,Volatile State
126,11:02:06,-37.5438,-22.7085,66.25023881,-45.827,-30.8647,-37.3468,-14.8147,-154.268465,4.37804,-94.965,-19.9959,-38.5198,-23.0622,-23.5069,10.4365,-94.965,126,-154.965,Volatile State
127,11:02:07,-36.7498,-22.1956,66.33185821,-46.242,-29.4273,-42.2723,-13.0581,-150.100887,-2.98237,-95.0986,-19.6146,-37.2665,-23.2764,-24.2465,11.9846,-95.0986,127,-155.0986,Volatile State
128,11:02:08,-35.6061,-22.6529,66.41347761,-48.237,-29.1705,-47.6007,-11.3982,-165.446928,-9.08871,-95.2322,-18.2533,-35.7649,-22.8221,-24.5853,13.2547,-95.2322,128,-155.2322,Volatile State
129,11:02:09,-34.1764,-23.1282,66.49509701,-48.18,-28.4511,-50.7125,-10.3737,-192.88586,-15.9995,-95.3658,-16.4543,-33.4759,-21.9329,-24.4005,12.7125,-95.3658,129,-155.36579999999998,Volatile State
130,11:02:10,-33.6516,-23.4107,66.57671642,-45.085,-28.1329,-52.5332,-11.4665,-217.925443,-20.5589,-95.4994,-16.0356,-32.8804,-21.9154,-24.1392,10.8462,-95.4994,130,-155.49939999999998,Volatile State
131,11:02:11,-32.4123,-23.8042,66.65833582,-43.48,-25.6022,-54.807,-11.1518,-231.933375,-25.9982,-95.6331,-14.8018,-31.7904,-23.1499,-25.0535,9.96048,-95.6331,131,-155.6331,Volatile State
132,11:02:12,-32.7645,-23.4819,66.73995522,-43.065,-25.316,-57.1982,-9.98536,-241.936506,-30.0148,-95.7667,-13.6605,-30.4292,-24.1951,-25.2877,10.162,-95.7667,132,-155.76670000000001,Volatile State
133,11:02:13,-33.4271,-22.2377,66.82157463,-42.417,-24.4579,-58.3523,-8.93388,-234.069221,-34.5307,-95.9003,-13.5034,-29.977,-23.2908,-25.2592,9.61695,-95.9003,133,-155.90030000000002,Volatile State
134,11:02:14,-33.9574,-21.2212,66.90319403,-39.511,-25.6298,-59.1682,-7.67639,-203.979214,-38.0763,-96.0339,-13.5709,-30.5448,-21.8789,-23.8874,9.77803,-96.0339,134,-156.03390000000002,Volatile State
135,11:02:15,-34.2227,-20.4408,66.98481343,-39.222,-23.965,-59.3374,-6.13901,-177.454023,-40.6493,-96.1675,-13.1205,-31.787,-19.9397,-22.7643,11.3226,-96.1675,135,-156.16750000000002,Volatile State
136,11:02:16,-33.1473,-19.6478,67.06643284,-42.378,-24.5937,-57.704,-6.52305,-154.498973,-43.6766,-96.3011,-11.9264,-31.1307,-19.7176,-21.7652,10.1497,-96.3011,136,-156.30110000000002,Volatile State
137,11:02:17,-32.501,-18.6265,67.14805224,-41.34,-27.7334,-55.2252,-4.5845,-144.111821,-44.7274,-96.4347,-11.6176,-30.5373,-20.2574,-21.5787,7.80184,-96.4347,137,-156.43470000000002,Volatile State
138,11:02:18,-29.9789,-19.4498,67.22967164,-39.451,-27.5366,-55.7261,-3.2841,-161.092912,-45.3862,-96.5684,-12.4946,-29.1143,-22.204,-21.1002,7.07572,-96.5684,138,-156.5684,Volatile State
139,11:02:19,-27.77,-20.6148,67.31129104,-40.146,-30.0253,-59.552,-6.75379,-159.367079,-46.2363,-96.702,-14.0897,-27.4385,-22.7721,-21.5445,7.08802,-96.702,139,-156.702,Volatile State
140,11:02:20,-26.1675,-21.686,67.39291045,-42.226,-31.7675,-63.8272,-6.37509,-154.542254,-46.8205,-96.8356,-16.0802,-26.5889,-23.8962,-22.2398,8.89555,-96.8356,140,-156.8356,Volatile State
141,11:02:21,-23.7016,-22.9815,67.47452985,-43.01,-31.312,-67.086,-5.69937,-144.87777,-47.0882,-96.9692,-18.581,-25.3809,-24.4547,-21.9014,8.41408,-96.9692,141,-156.9692,Volatile State
142,11:02:22,-22.1395,-24.4735,67.55614925,-43.845,-32.8773,-72.054,-4.53411,-149.792158,-48.1704,-97.1028,-18.689,-23.8636,-22.6214,-20.6765,7.22003,-97.1028,142,-157.1028,Volatile State
143,11:02:23,-19.6774,-25.5007,67.63776866,-42.683,-33.0019,-77.0491,-4.94317,-165.103083,-49.0586,-97.2364,-20.4132,-23.3915,-21.4591,-19.8257,4.0142,-97.2364,143,-157.2364,Volatile State
144,11:02:24,-18.4631,-25.4739,67.71938806,-45.197,-32.4398,-82.093,-6.27732,-187.734405,-47.6805,-97.37,-23.2746,-23.7005,-21.3496,-20.9307,2.3966,-97.37,144,-157.37,Volatile State
145,11:02:25,-17.6413,-26.0329,67.80100746,-45.687,-33.4099,-84.7996,-5.74304,-214.281903,-47.358,-97.5036,-24.4474,-23.5197,-22.4033,-22.7551,4.03022,-97.5036,145,-157.5036,Volatile State
146,11:02:26,-18.2201,-26.1247,67.88262687,-45.249,-32.8377,-82.7501,-4.843,-225.344163,-45.4241,-97.6373,-25.5996,-22.3456,-22.5659,-22.6402,5.99437,-97.6373,146,-157.63729999999998,Volatile State
147,11:02:27,-18.9544,-25.6406,67.96424627,-45.524,-32.7277,-77.805,-4.22943,-224.016388,-44.0218,-97.7709,-26.8967,-21.3283,-21.7493,-22.7391,6.79187,-97.7709,147,-157.77089999999998,Volatile State
148,11:02:28,-19.8663,-25.2134,68.04586567,-46.562,-32.1123,-69.6921,-4.99099,-228.060473,-41.0878,-97.9045,-28.1767,-21.4591,-21.2817,-23.4546,6.50099,-97.9045,148,-157.90449999999998,Volatile State
149,11:02:29,-19.5947,-24.7242,68.12748507,-48.758,-33.4594,-61.2313,-5.78262,-229.076915,-39.4293,-98.0381,-29.0233,-21.3211,-19.701,-23.317,5.09004,-98.0381,149,-158.0381,Volatile State
150,11:02:30,-19.54853333,-24.4583,68.20910448,-52.409,-33.252,-53.6448,-4.05511,-223.972686,-35.4222,-98.1717,-28.6039,-20.2126,-18.3288,-24.1524,5.62299,-98.1717,150,-158.1717,Volatile State
151,11:02:31,-19.50236667,-24.4,68.29072388,-49.95,-31.8358,-46.2377,-4.85591,-184.510105,-32.3676,-98.3053,-26.7563,-20.3956,-17.6262,-26.1951,7.33047,-98.3053,151,-158.3053,Volatile State
152,11:02:32,-19.4562,-23.8203,68.37234328,-48.141,-32.9095,-39.4128,-4.67066,-133.678954,-27.3509,-98.4389,-26.0199,-21.6715,-16.8971,-27.7955,9.69698,-98.4389,152,-158.4389,Volatile State
153,11:02:33,-18.5682,-23.2601,68.45396269,-51.29,-33.643,-32.786,-5.6613,-111.227119,-23.0266,-98.5726,-24.3655,-20.9117,-14.1546,-28.3681,10.5228,-98.5726,153,-158.5726,Volatile State
154,11:02:34,-18.4377,-23.2432,68.53558209,-50.11,-31.3235,-25.7057,-5.27052,-99.763685,-16.2208,-98.7062,-23.5548,-21.63,-12.5688,-29.2797,11.0798,-98.7062,154,-158.7062,Volatile State
155,11:02:35,-17.7476,-23.2207,68.61720149,-46.664,-30.657,-19.1041,-6.9466,-92.994826,-10.3687,-98.8398,-23.6168,-22.2739,-11.6382,-30.822,10.8348,-98.8398,155,-158.8398,Volatile State
156,11:02:36,-17.2801,-22.946,68.6988209,-50.893,-26.1154,-12.6939,-7.48392,-95.64342,-2.87139,-98.9734,-22.8049,-21.8595,-10.9141,-32.1771,10.316,-98.9734,156,-158.9734,Volatile State
157,11:02:37,-18.4838,-22.6442,68.7804403,-53.578,-25.2399,-5.73909,-7.79487,-97.689469,2.834,-99.107,-23.0234,-21.2776,-11.2801,-34.6005,10.1898,-99.107,157,-159.107,Volatile State
158,11:02:38,-18.4045,-22.9309,68.8620597,-54.467,-23.2704,1.29956,-7.02298,-95.03988,11.1635,-99.2406,-24.4998,-21.6467,-10.9286,-35.5859,10.8545,-99.2406,158,-159.2406,Volatile State
159,11:02:39,-18.2308,-23.473,68.9436791,-54.331,-23.0504,6.74785,-5.59142,-100.405911,19.6428,-99.3742,-24.7525,-22.3306,-9.14349,-35.379,9.02776,-99.3742,159,-159.3742,Volatile State
160,11:02:40,-16.9059,-22.8566,69.02529851,-51.843,-20.8143,12.4751,-6.42536,-115.642724,29.4854,-99.5078,-23.9589,-22.6375,-7.79542,-35.4673,7.01457,-99.5078,160,-159.5078,Volatile State
161,11:02:41,-15.1449,-21.2954,69.10691791,-52.856,-20.3587,16.0648,-5.62697,-128.144919,37.9899,-98.0344,-23.429,-23.4553,-7.13121,-35.8193,6.25412,-98.0344,161,-158.0344,Volatile State
162,11:02:42,-12.5887,-19.3107,69.18853731,-52.06,-18.0461,17.9229,-6.68836,-132.034697,42.5659,-97.8786,-24.1511,-24.2042,-8.0881,-35.628,5.50945,-97.8786,162,-157.8786,Volatile State
163,11:02:43,-10.6945,-18.154,69.27015672,-49.832,-17.7402,20.5405,-6.94002,-136.413386,48.7781,-96.1558,-25.6102,-23.9669,-9.30939,-35.3414,4.61056,-96.1558,163,-156.1558,Volatile State
164,11:02:44,-9.25749,-17.7006,69.35177612,-52.987,-20.5208,22.5672,-5.8349,-140.570624,51.3194,-94.8114,-27.7235,-22.1158,-10.0691,-34.9933,5.33725,-94.8114,164,-154.8114,Volatile State
165,11:02:45,-6.68348,-17.3467,69.43339552,-54.902,-20.0389,26.6351,-2.86007,-139.870331,55.4223,-93.3168,-29.2719,-19.8881,-9.06914,-35.102,5.08609,-93.3168,165,-153.3168,Volatile State
166,11:02:46,-5.13611,-17.3352,69.51501493,-55.384,-21.5791,32.0518,-3.1307,-131.688354,57.0498,-91.4971,-30.4962,-17.6635,-8.95174,-35.1268,4.90638,-91.4971,166,-151.4971,Volatile State
167,11:02:47,-4.34498,-17.8419,69.59663433,-56.526,-24.5723,37.0823,-4.14168,-127.155087,61.8217,-91.277,-30.5162,-17.1019,-10.3873,-35.7642,3.17735,-91.277,167,-151.277,Volatile State
168,11:02:48,-2.64316,-18.0449,69.67825373,-57.972,-26.9026,41.3031,-3.71912,-113.266868,64.9909,-90.9688,-29.7602,-15.7259,-13.5194,-35.9743,0.825654,-90.9688,168,-150.9688,Volatile State
169,11:02:49,-1.36129,-18.9618,69.75987313,-57.601,-26.9108,46.5832,-3.14103,-112.670256,68.584,-91.7095,-29.4153,-13.3609,-16.6675,-35.6279,-2.46008,-91.7095,169,-151.7095,Volatile State
170,11:02:50,-1.31136,-20.3465,69.84149254,-57.819,-28.0503,52.291,-1.47555,-127.89222,72.453,-92.9485,-30.1852,-11.2306,-18.9917,-34.6355,-3.81436,-92.9485,170,-152.9485,Volatile State
171,11:02:51,-1.25565,-20.5805,69.92311194,-59.548,-29.6873,55.7274,-2.03187,-134.038863,73.8983,-94.2086,-31.2452,-10.4875,-20.1418,-32.5231,-6.15466,-94.2086,171,-154.2086,Volatile State
172,11:02:52,-1.07489,-19.6795,70.00473134,-60.197,-31.9563,57.5251,-1.51741,-132.925958,74.8785,-96.2597,-31.9384,-8.96359,-21.0837,-31.0886,-7.6751,-96.2597,172,-156.2597,Volatile State
173,11:02:53,1.45039,-19.659,70.08635075,-59.443,-31.4217,58.6694,0.011987,-145.927047,73.9345,-97.6097,-31.8935,-6.72506,-22.5872,-29.3007,-9.32691,-97.6097,173,-157.6097,Volatile State
174,11:02:54,2.77977,-19.9931,70.16797015,-57.825,-32.2662,58.5992,1.49904,-171.906511,70.288,-99.937,-31.247,-5.73308,-25.2363,-28.8217,-12.2883,-99.937,174,-159.937,Volatile State
175,11:02:55,4.03512,-20.3008,70.24958955,-54.797,-33.6041,54.165,1.3047,-199.656885,66.7744,-101.419,-30.1805,-6.4256,-27.2031,-28.9546,-14.0215,-101.419,175,-161.41899999999998,Volatile State
176,11:02:56,3.85802,-21.1504,70.33120896,-53.843,-34.3675,48.8805,1.85246,-212.371306,62.4678,-102.484,-29.0984,-6.05343,-27.4349,-28.8781,-13.0916,-102.484,176,-162.48399999999998,Volatile State
177,11:02:57,2.78729,-22.3377,70.41282836,-56.018,-33.3818,43.5269,-0.286533,-229.30931,56.6945,-104.477,-29.8985,-5.9695,-26.2728,-27.5323,-12.8555,-104.477,177,-164.477,Volatile State
178,11:02:58,1.51144,-23.0404,70.49444776,-58.761,-31.875,39.06,-0.232296,-219.408166,49.0331,-107.263,-30.2944,-6.67545,-24.9216,-26.1244,-12.0211,-107.263,178,-167.263,Volatile State
179,11:02:59,-0.154927,-22.811,70.57606716,-57.484,-33.7762,34.7022,0.273046,-193.300326,40.9935,-109.849,-30.1255,-7.31035,-24.2922,-24.1862,-12.0628,-109.849,179,-169.849,Volatile State
180,11:03:00,-1.55622,-22.0923,70.65768657,-58.33,-32.3996,30.7648,1.50411,-180.135512,32.5621,-111.745,-29.0999,-7.34023,-24.3226,-23.9127,-12.0526,-111.745,180,-171.745,Volatile State
181,11:03:01,-3.72589,-21.2935,70.73930597,-60.275,-32.0392,27.2237,3.35647,-171.028841,25.0337,-115.074,-29.1114,-7.26225,-24.4834,-24.2684,-11.6455,-115.074,181,-175.074,Volatile State
182,11:03:02,-5.09723,-20.4022,70.82092537,-60.721,-31.957,21.9379,3.3141,-176.304922,19.2618,-117.94,-27.2715,-8.01202,-23.8154,-24.2827,-10.4567,-117.94,182,-177.94,Volatile State
183,11:03:03,-5.1689,-19.5048,70.90254478,-59.744,-32.1662,16.0745,3.34264,-184.292056,12.3954,-122.264,-26.7698,-7.86709,-21.8596,-24.1112,-7.40621,-122.264,183,-182.264,Volatile State
184,11:03:04,-5.40585,-19.2842,70.98416418,-60.991,-32.0703,10.2149,2.37443,-186.350862,6.83006,-126.705,-27.0446,-8.60046,-20.8993,-23.8099,-6.20387,-126.705,184,-186.70499999999998,Volatile State
185,11:03:05,-5.36884,-20.1884,71.06578358,-62.734,-31.7875,6.4759,1.48759,-187.194548,-0.621696,-129.923,-28.004,-9.57077,-19.8123,-24.6846,-7.01911,-129.923,185,-189.923,Volatile State
186,11:03:06,-5.20271,-20.408,71.14740299,-65.992,-30.8059,3.39377,-1.54558,-187.24452,-7.3266,-132.204,-27.9256,-10.7173,-19.1323,-25.085,-7.91792,-132.204,186,-192.204,Volatile State
187,11:03:07,-6.09122,-19.0112,71.22902239,-65.344,-32.1483,-0.728346,-2.16472,-172.088327,-14.5802,-133.645,-28.1565,-10.314,-18.1878,-26.4425,-8.70327,-133.645,187,-193.645,Volatile State
188,11:03:08,-7.42394,-17.8518,71.31064179,-64.073,-29.5992,-4.88813,-2.40518,-162.332251,-19.85,-135.386,-27.0023,-10.4004,-16.4178,-27.7441,-8.52717,-135.386,188,-195.386,Volatile State
189,11:03:09,-8.94966,-17.7197,71.39226119,-66.037,-29.377,-9.9245,-4.74695,-158.637122,-26.6385,-136.486,-25.7198,-10.9698,-14.2502,-29.2421,-9.41446,-136.486,189,-196.486,Volatile State
190,11:03:10,-9.60356,-17.3488,71.4738806,-66.644,-28.6245,-15.4035,-4.64521,-164.637283,-32.7403,-136.067,-24.5292,-12.0803,-13.816,-29.9917,-10.8762,-136.067,190,-196.067,Volatile State
191,11:03:11,-8.84164,-16.9266,71.5555,-65.313,-30.3423,-19.2274,-6.23449,-170.993566,-37.965,-134.911,-23.4431,-13.2286,-14.2734,-29.4378,-13.1626,-134.911,191,-194.911,Volatile State
192,11:03:12,-6.28651,-17.0758,71.6371194,-62.893,-29.5828,-22.5684,-5.88469,-184.353743,-43.7693,-133.412,-23.8039,-15.3013,-14.837,-29.2669,-13.8523,-133.412,192,-193.412,Volatile State
193,11:03:13,-3.56861,-17.5485,71.71873881,-62.175,-28.7901,-25.0671,-4.26325,-181.901337,-49.0781,-131.042,-23.4304,-16.7532,-14.3888,-29.0014,-13.9345,-131.042,193,-191.042,Volatile State
194,11:03:14,-2.23475,-18.316,71.80035821,-61.854,-29.0537,-27.5659,-2.53432,-176.731001,-53.6233,-129.921,-23.0305,-17.7026,-15.3953,-29.617,-13.5024,-129.921,194,-189.921,Volatile State
195,11:03:15,-1.35533,-18.4134,71.88197761,-59.231,-29.0278,-28.7087,-2.96351,-167.780156,-56.9653,-128.222,-23.4502,-17.6489,-15.9378,-30.2685,-14.188,-128.222,195,-188.222,Volatile State
196,11:03:16,-0.904897,-18.813,71.96359701,-56.875,-28.3956,-27.7015,-3.59259,-167.317301,-60.5284,-125.514,-25.3082,-18.8787,-15.4766,-31.7103,-16.3562,-125.514,196,-185.514,Volatile State
197,11:03:17,-1.1482,-19.5325,72.04521642,-55.909,-28.7849,-29.5924,-3.25289,-174.665912,-62.5612,-124.264,-27.2736,-19.5282,-16.0123,-31.7774,-18.4406,-124.264,197,-184.264,Volatile State
198,11:03:18,-0.838666,-19.7184,72.12683582,-55.627,-28.6798,-31.1963,-3.06713,-183.907472,-62.8858,-123.77,-28.3949,-20.567,-15.9185,-30.7441,-18.2805,-123.77,198,-183.76999999999998,Volatile State
199,11:03:19,0.551368,-20.0698,72.20845522,-54.847,-25.9872,-31.7255,-2.94306,-183.491022,-61.9666,-124.658,-29.8009,-20.0885,-16.9501,-29.7186,-16.8928,-124.658,199,-184.65800000000002,Volatile State
200,11:03:20,2.85342,-20.3272,72.29007463,-53.816,-27.565,-31.5363,-1.70636,-193.65512,-58.9162,-125.389,-29.5588,-19.2572,-17.4042,-30.1925,-15.9902,-125.389,200,-185.389,Volatile State
201,11:03:21,5.17815,-20.1197,72.37169403,-48.622,-26.814,-33.4349,-0.209258,-205.350583,-55.7827,-124.541,-30.1073,-19.8931,-17.256,-30.2192,-17.0157,-124.541,201,-184.541,Volatile State
202,11:03:22,5.84516,-20.7101,72.45331343,-45.698,-26.058,-34.7086,1.59206,-213.839613,-52.6843,-122.854,-29.5339,-20.8312,-18.5545,-29.7685,-18.592,-122.854,202,-182.85399999999998,Volatile State
203,11:03:23,5.06462,-21.6059,72.53493284,-50.516,-28.2495,-35.1594,0.208736,-250.237789,-50.3794,-121.869,-28.8594,-21.4861,-20.4465,-30.0144,-19.379,-121.869,203,-181.869,Volatile State
204,11:03:24,4.40029,-22.4234,72.61655224,-48.302,-27.3702,-36.842,-0.085208,-288.365105,-47.3734,-121.454,-28.6315,-22.418,-19.6171,-29.2218,-18.7566,-121.454,204,-181.454,Volatile State
205,11:03:25,3.77522,-22.8487,72.69817164,-47.634,-25.7389,-38.4399,0.4278,-304.579991,-44.3118,-122.755,-27.5629,-23.6212,-18.8754,-29.6515,-18.4695,-122.755,205,-182.755,Volatile State
206,11:03:26,3.22472,-22.9611,72.77979104,-46.707,-27.1592,-39.1604,1.49177,-293.008123,-40.9,-123.927,-27.1931,-24.8267,-17.5607,-29.585,-20.0598,-123.927,206,-183.92700000000002,Volatile State
207,11:03:27,2.66796,-22.0955,72.86141045,-46.692,-24.6622,-39.6342,2.2337,-281.436255,-37.3587,-125.098,-26.0704,-27.5281,-15.7454,-31.0591,-21.452,-125.098,207,-185.098,Volatile State
208,11:03:28,2.83364,-20.6025,72.94302985,-45.351,-22.2832,-38.5737,2.28282,-269.864387,-33.3495,-126.27,-25.251,-28.748,-14.6196,-33.1357,-21.5065,-126.27,208,-186.26999999999998,Volatile State
209,11:03:29,2.58275,-19.3911,73.02464925,-44.547,-20.7296,-39.4682,2.26858,-254.419435,-28.8952,-128.606,-24.662,-27.6661,-14.9416,-34.1238,-20.7561,-128.606,209,-188.606,Volatile State
210,11:03:30,3.16568,-19.6306,73.10626866,-39.268,-20.7605,-39.2164,1.12704,-245.109493,-24.39,-130.849,-23.3426,-25.835,-13.5039,-34.6532,-19.1247,-130.849,210,-190.849,Volatile State
211,11:03:31,3.34147,-20.6166,73.18788806,-42.775,-20.1328,-38.4635,1.78415,-259.735813,-21.0742,-131.481,-22.6927,-26.7463,-10.7328,-34.391,-19.402,-131.481,211,-191.481,Volatile State
212,11:03:32,2.56078,-21.7869,73.26950746,-45.155,-18.8226,-38.1696,3.07608,-282.996059,-16.1857,-129.366,-22.5968,-29.6703,-7.24445,-33.6762,-20.5468,-129.366,212,-189.366,Volatile State
213,11:03:33,2.01897,-22.766,73.35112687,-43.82,-19.7744,-37.5395,2.71689,-295.937097,-13.4378,-127.252,-21.9614,-31.9005,-4.36171,-33.1894,-21.1479,-127.252,213,-187.252,Volatile State
214,11:03:34,1.67147,-23.4448,73.43274627,-41.951,-19.4784,-36.1138,3.90711,-293.805094,-8.4166,-125.137,-21.5391,-32.9724,-1.55224,-33.5794,-21.1875,-125.137,214,-185.137,Volatile State
215,11:03:35,2.3671,-24.194,73.51436567,-44.568,-17.8874,-33.4832,0.690031,-289.638106,-4.00496,-123.022,-20.0197,-33.3241,0.516355,-33.3773,-18.8547,-123.022,215,-183.022,Volatile State
216,11:03:36,2.98395,-25.286,73.59598507,-41.592,-18.5495,-31.2287,1.07051,-303.415998,-0.134969,-122.009,-18.0687,-34.8153,2.72636,-33.4855,-16.8258,-122.009,216,-182.00900000000001,Volatile State
217,11:03:37,3.02735,-26.4855,73.67760448,-42.97,-20.943,-30.8816,2.4151,-313.241076,3.59712,-122.763,-19.1513,-36.3647,3.12057,-33.9541,-16.5403,-122.763,217,-182.763,Volatile State
218,11:03:38,2.90253,-26.8448,73.75922388,-43.992,-19.2226,-31.7385,1.96222,-310.704765,7.06825,-123.584,-19.267,-37.7694,3.61405,-34.3025,-17.7749,-123.584,218,-183.584,Volatile State
219,11:03:39,4.13214,-25.8909,73.84084328,-38.045,-20.9905,-30.6023,4.07526,-320.913898,11.9779,-125.273,-20.8423,-37.7198,4.09527,-34.9195,-18.578,-125.273,219,-185.273,Volatile State
220,11:03:40,6.48531,-24.8442,73.92246269,-38.476,-18.0495,-28.6152,4.4192,-345.529488,15.0501,-126.349,-20.903,-37.838,4.17298,-37.2067,-19.3825,-126.349,220,-186.349,Volatile State
221,11:03:41,7.48934,-23.8497,74.00408209,-36.526,-14.4052,-26.6657,4.72187,-356.059607,19.7493,-129.636,-21.8961,-37.9803,4.99634,-39.9563,-19.7371,-129.636,221,-189.636,Volatile State
222,11:03:42,10.4266,-22.9299,74.08570149,-42.134,-16.6981,-24.8848,6.57505,-354.479716,23.0852,-133.294,-23.1839,-37.7982,5.37547,-41.2685,-17.9218,-133.294,222,-193.294,Volatile State
223,11:03:43,16.442,-22.6586,74.1673209,-39.78,-12.6154,-25.4645,5.57295,-338.900075,27.1873,-137.757,-23.2062,-37.2679,4.93427,-41.2496,-14.3367,-137.757,223,-197.757,Volatile State
224,11:03:44,22.0341,-22.7,74.2489403,-39.838,-13.1244,-25.5329,7.18948,-288.480923,31.2656,-140.32,-23.2808,-36.4108,3.12546,-41.5661,-12.1302,-140.32,224,-200.32,Volatile State
225,11:03:45,28.8201,-22.9218,74.3305597,-38.188,-11.3194,-23.5282,4.49396,-237.968403,34.3466,-143.955,-23.5384,-34.6406,2.16831,-42.7067,-11.6578,-143.955,225,-203.955,Volatile State
226,11:03:46,35.0753,-24.0974,74.4121791,-39.955,-9.87055,-21.4902,5.61294,-196.796501,38.0352,-147.062,-24.6526,-33.0465,1.3201,-42.4297,-11.9404,-147.062,226,-207.062,Volatile State
227,11:03:47,41.0777,-24.8999,74.49379851,-39.038,-10.0976,-22.447,5.96779,-187.607318,40.689,-150.899,-26.3088,-32.6891,1.72419,-43.1773,-11.3927,-150.899,227,-210.899,Volatile State
228,11:03:48,46.0947,-25.6053,74.57541791,-35.878,-9.83451,-23.005,5.87469,-191.485031,42.9945,-154.022,-26.0386,-32.6095,2.14705,-41.9226,-10.9605,-154.022,228,-214.022,Volatile State
229,11:03:49,52.7994,-26.3104,74.65703731,-34.888,-12.2732,-22.9186,5.49117,-200.119724,43.444,-155.853,-26.8514,-32.0441,1.88737,-41.2141,-10.2384,-155.853,229,-215.853,Volatile State
230,11:03:50,59.7064,-27.0261,74.73865672,-42.596,-13.2587,-22.4367,7.34081,-189.35453,43.6637,-154.749,-25.6764,-31.5924,0.695966,-39.1076,-8.43642,-154.749,230,-214.749,Volatile State
231,11:03:51,65.0261,-26.6789,74.82027612,-44.314,-13.3141,-22.9728,5.53798,-172.888778,45.1725,-153.642,-26.2472,-31.7976,-1.22498,-37.3952,-8.66755,-153.642,231,-213.642,Volatile State
232,11:03:52,69.9368,-25.4922,74.90189552,-42.161,-15.3678,-20.8403,5.22453,-167.6997,47.1179,-153.619,-26.1176,-34.0176,-2.99374,-36.9123,-9.43857,-153.619,232,-213.619,Volatile State
233,11:03:53,73.053,-24.2583,74.98351493,-39.71,-15.2077,-18.2285,6.81571,-176.696837,50.2784,-154.106,-26.2443,-35.3556,-4.88956,-35.6562,-9.1819,-154.106,233,-214.106,Volatile State
234,11:03:54,74.4437,-23.8995,75.06513433,-41.859,-17.7735,-15.6827,7.32924,-180.100383,52.9976,-152.575,-25.2414,-36.8505,-4.83049,-32.9921,-8.52093,-152.575,234,-212.575,Volatile State
235,11:03:55,74.1398,-23.8337,75.14675373,-43.514,-19.4061,-15.2289,8.7773,-184.74847,54.1042,-149.691,-25.2141,-36.6929,-4.27858,-29.053,-8.65656,-149.691,235,-209.691,Volatile State
236,11:03:56,73.2344,-23.886,75.22837313,-40.24,-20.3692,-14.1937,8.90144,-197.251403,54.7977,-146.574,-24.3483,-37.4453,-4.33441,-23.9638,-10.9964,-146.574,236,-206.574,Volatile State
237,11:03:57,72.8901,-23.2496,75.30999254,-40.818,-21.3196,-14.3355,7.48639,-207.65091,52.5322,-144.573,-22.5557,-37.653,-6.52848,-20.6038,-11.2795,-144.573,237,-204.573,Volatile State
238,11:03:58,69.9346,-21.8339,75.39161194,-42.762,-24.4848,-15.5194,7.21931,-219.253141,50.5494,-143.109,-20.8844,-37.9551,-8.19961,-19.8736,-10.8918,-143.109,238,-203.109,Volatile State
